section,table_name,column_name,data_type,related_table,related_column,relationship_type,trigger_name,trigger_event,trigger_action
TABLE_COLUMN,real_balance_transactions,user_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,real_balance_transactions,id,uuid,null,null,null,null,null,null
TABLE_COLUMN,real_balance_transactions,created_at,timestamp without time zone,null,null,null,null,null,null
TABLE_COLUMN,real_balance_transactions,related_transaction_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,real_balance_transactions,description,text,null,null,null,null,null,null
TABLE_COLUMN,real_balance_transactions,new_balance,numeric,null,null,null,null,null,null
TABLE_COLUMN,real_balance_transactions,previous_balance,numeric,null,null,null,null,null,null
TABLE_COLUMN,referral_bonus_queue,referrer_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,referral_bonus_queue,risk_score,integer,null,null,null,null,null,null
TABLE_COLUMN,referral_bonus_queue,is_suspicious,boolean,null,null,null,null,null,null
TABLE_COLUMN,referral_bonus_queue,is_recruit,boolean,null,null,null,null,null,null
TABLE_COLUMN,referral_bonus_queue,status,text,null,null,null,null,null,null
TABLE_COLUMN,referral_bonus_queue,level,integer,null,null,null,null,null,null
TABLE_COLUMN,referral_bonus_queue,amount,numeric,null,null,null,null,null,null
TABLE_COLUMN,referral_bonus_queue,referred_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,referral_bonus_queue,id,uuid,null,null,null,null,null,null
TABLE_COLUMN,referral_bonus_queue,admin_notes,text,null,null,null,null,null,null
TABLE_COLUMN,referral_bonus_queue,processed_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,referral_bonus_queue,created_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,referrals,is_active,boolean,null,null,null,null,null,null
TABLE_COLUMN,referrals,last_earning_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,referrals,total_earnings,numeric,null,null,null,null,null,null
TABLE_COLUMN,referrals,level,integer,null,null,null,null,null,null
TABLE_COLUMN,referrals,created_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,referrals,referred_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,referrals,referrer_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,referrals,id,uuid,null,null,null,null,null,null
TABLE_COLUMN,spin_attempts,user_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,spin_attempts,metadata,jsonb,null,null,null,null,null,null
TABLE_COLUMN,spin_attempts,spin_date,date,null,null,null,null,null,null
TABLE_COLUMN,spin_attempts,prize_value,numeric,null,null,null,null,null,null
TABLE_COLUMN,spin_attempts,prize_won,character varying,null,null,null,null,null,null
TABLE_COLUMN,spin_attempts,created_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,spin_attempts,id,uuid,null,null,null,null,null,null
TABLE_COLUMN,suspicious_activity,status,text,null,null,null,null,null,null
TABLE_COLUMN,suspicious_activity,reviewed_by,uuid,null,null,null,null,null,null
TABLE_COLUMN,suspicious_activity,reviewed_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,suspicious_activity,created_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,suspicious_activity,metadata,jsonb,null,null,null,null,null,null
TABLE_COLUMN,suspicious_activity,user_agent,text,null,null,null,null,null,null
TABLE_COLUMN,suspicious_activity,ip_address,inet,null,null,null,null,null,null
TABLE_COLUMN,suspicious_activity,risk_score,integer,null,null,null,null,null,null
TABLE_COLUMN,suspicious_activity,description,text,null,null,null,null,null,null
TABLE_COLUMN,suspicious_activity,activity_type,text,null,null,null,null,null,null
TABLE_COLUMN,suspicious_activity,user_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,suspicious_activity,id,uuid,null,null,null,null,null,null
TABLE_COLUMN,system_settings,key,character varying,null,null,null,null,null,null
TABLE_COLUMN,system_settings,updated_by,character varying,null,null,null,null,null,null
TABLE_COLUMN,system_settings,updated_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,system_settings,description,text,null,null,null,null,null,null
TABLE_COLUMN,system_settings,value,text,null,null,null,null,null,null
TABLE_COLUMN,task_completions,completion_date,date,null,null,null,null,null,null
TABLE_COLUMN,task_completions,metadata,jsonb,null,null,null,null,null,null
TABLE_COLUMN,task_completions,install_duration,integer,null,null,null,null,null,null
TABLE_COLUMN,task_completions,id,uuid,null,null,null,null,null,null
TABLE_COLUMN,task_completions,user_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,task_completions,created_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,task_completions,app_name,character varying,null,null,null,null,null,null
TABLE_COLUMN,task_completions,app_id,character varying,null,null,null,null,null,null
TABLE_COLUMN,task_completions,earnings,numeric,null,null,null,null,null,null
TABLE_COLUMN,transactions,external_reference,character varying,null,null,null,null,null,null
TABLE_COLUMN,transactions,description,text,null,null,null,null,null,null
TABLE_COLUMN,transactions,metadata,jsonb,null,null,null,null,null,null
TABLE_COLUMN,transactions,processed_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,transactions,admin_notes,text,null,null,null,null,null,null
TABLE_COLUMN,transactions,user_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,transactions,id,uuid,null,null,null,null,null,null
TABLE_COLUMN,transactions,fee,numeric,null,null,null,null,null,null
TABLE_COLUMN,transactions,amount,numeric,null,null,null,null,null,null
TABLE_COLUMN,transactions,type,character varying,null,null,null,null,null,null
TABLE_COLUMN,transactions,created_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,transactions,net_amount,numeric,null,null,null,null,null,null
TABLE_COLUMN,transactions,status,character varying,null,null,null,null,null,null
TABLE_COLUMN,transactions,payment_method,character varying,null,null,null,null,null,null
TABLE_COLUMN,user_activity_logs,action,text,null,null,null,null,null,null
TABLE_COLUMN,user_activity_logs,id,uuid,null,null,null,null,null,null
TABLE_COLUMN,user_activity_logs,user_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,user_activity_logs,created_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,user_activity_logs,details,jsonb,null,null,null,null,null,null
TABLE_COLUMN,user_activity_summary,name,character varying,null,null,null,null,null,null
TABLE_COLUMN,user_activity_summary,days_missed,bigint,null,null,null,null,null,null
TABLE_COLUMN,user_activity_summary,checkins,bigint,null,null,null,null,null,null
TABLE_COLUMN,user_activity_summary,account_age_days,integer,null,null,null,null,null,null
TABLE_COLUMN,user_activity_summary,created_date,date,null,null,null,null,null,null
TABLE_COLUMN,user_activity_summary,email,character varying,null,null,null,null,null,null
TABLE_COLUMN,user_activity_summary,phone,character varying,null,null,null,null,null,null
TABLE_COLUMN,user_activity_summary,id,uuid,null,null,null,null,null,null
TABLE_COLUMN,user_checkins,checkin_date,date,null,null,null,null,null,null
TABLE_COLUMN,user_checkins,created_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,user_checkins,user_agent,text,null,null,null,null,null,null
TABLE_COLUMN,user_checkins,user_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,user_checkins,id,uuid,null,null,null,null,null,null
TABLE_COLUMN,user_checkins,ip_address,inet,null,null,null,null,null,null
TABLE_COLUMN,user_checkins,checkin_time,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,user_daily_activity,user_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,user_daily_activity,last_seen_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,user_daily_activity,activity_date,date,null,null,null,null,null,null
TABLE_COLUMN,user_daily_activity,ip,inet,null,null,null,null,null,null
TABLE_COLUMN,user_daily_activity,device_info,jsonb,null,null,null,null,null,null
TABLE_COLUMN,user_earnings_by_period,total_earnings,numeric,null,null,null,null,null,null
TABLE_COLUMN,user_earnings_by_period,month_earnings,numeric,null,null,null,null,null,null
TABLE_COLUMN,user_earnings_by_period,week_earnings,numeric,null,null,null,null,null,null
TABLE_COLUMN,user_earnings_by_period,yesterday_earnings,numeric,null,null,null,null,null,null
TABLE_COLUMN,user_earnings_by_period,today_earnings,numeric,null,null,null,null,null,null
TABLE_COLUMN,user_earnings_by_period,user_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,user_gift_code_earnings,user_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,user_gift_code_earnings,gift_code_earnings,numeric,null,null,null,null,null,null
TABLE_COLUMN,user_task_progress_today,user_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,user_task_progress_today,completed_tasks,bigint,null,null,null,null,null,null
TABLE_COLUMN,user_task_progress_today,today_earnings,numeric,null,null,null,null,null,null
TABLE_COLUMN,users,withdrawal_password_hash,character varying,null,null,null,null,null,null
TABLE_COLUMN,users,withdrawal_account_details,character varying,null,null,null,null,null,null
TABLE_COLUMN,users,withdrawal_account_type,character varying,null,null,null,null,null,null
TABLE_COLUMN,users,wealth_fund_balance,numeric,null,null,null,null,null,null
TABLE_COLUMN,users,yesterday_earnings,numeric,null,null,null,null,null,null
TABLE_COLUMN,users,is_recruit,boolean,null,null,null,null,null,null
TABLE_COLUMN,users,is_active,boolean,null,null,null,null,null,null
TABLE_COLUMN,users,restrictions,jsonb,null,null,null,null,null,null
TABLE_COLUMN,users,category_updated_at,timestamp without time zone,null,null,null,null,null,null
TABLE_COLUMN,users,user_category,character varying,null,null,null,null,null,null
TABLE_COLUMN,users,real_balance,numeric,null,null,null,null,null,null
TABLE_COLUMN,users,recharge_wallet,numeric,null,null,null,null,null,null
TABLE_COLUMN,users,level_investment,numeric,null,null,null,null,null,null
TABLE_COLUMN,users,withdrawal_account_verified,boolean,null,null,null,null,null,null
TABLE_COLUMN,users,ip_address,inet,null,null,null,null,null,null
TABLE_COLUMN,users,device_info,jsonb,null,null,null,null,null,null
TABLE_COLUMN,users,login_count,integer,null,null,null,null,null,null
TABLE_COLUMN,users,last_login,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,users,gift_code_earnings,numeric,null,null,null,null,null,null
TABLE_COLUMN,users,referral_rebate_total,numeric,null,null,null,null,null,null
TABLE_COLUMN,users,total_withdrawals,numeric,null,null,null,null,null,null
TABLE_COLUMN,users,total_earnings,numeric,null,null,null,null,null,null
TABLE_COLUMN,users,month_earnings,numeric,null,null,null,null,null,null
TABLE_COLUMN,users,week_earnings,numeric,null,null,null,null,null,null
TABLE_COLUMN,users,today_earnings,numeric,null,null,null,null,null,null
TABLE_COLUMN,users,tasks_reset_date,date,null,null,null,null,null,null
TABLE_COLUMN,users,tasks_completed_today,integer,null,null,null,null,null,null
TABLE_COLUMN,users,main_wallet,numeric,null,null,null,null,null,null
TABLE_COLUMN,users,income_wallet,numeric,null,null,null,null,null,null
TABLE_COLUMN,users,level_upgraded_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,users,current_level,integer,null,null,null,null,null,null
TABLE_COLUMN,users,referred_by,uuid,null,null,null,null,null,null
TABLE_COLUMN,users,referral_code,character varying,null,null,null,null,null,null
TABLE_COLUMN,users,security_code,character varying,null,null,null,null,null,null
TABLE_COLUMN,users,name,character varying,null,null,null,null,null,null
TABLE_COLUMN,users,password_hash,character varying,null,null,null,null,null,null
TABLE_COLUMN,users,phone,character varying,null,null,null,null,null,null
TABLE_COLUMN,users,email,character varying,null,null,null,null,null,null
TABLE_COLUMN,users,updated_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,users,created_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,users,id,uuid,null,null,null,null,null,null
TABLE_COLUMN,users,last_daily_reset,date,null,null,null,null,null,null
TABLE_COLUMN,users,total_earned,numeric,null,null,null,null,null,null
TABLE_COLUMN,users,activation_date,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,users,is_activated,boolean,null,null,null,null,null,null
TABLE_COLUMN,users,has_seen_onboarding,boolean,null,null,null,null,null,null
TABLE_COLUMN,users,onboarding_complete,boolean,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,created_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,net_amount,numeric,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,status,character varying,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,external_reference,character varying,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,processed_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,processed_by,character varying,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,payment_method,character varying,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,payment_details,jsonb,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,admin_notes,text,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,updated_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,amount,numeric,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,fee,numeric,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,user_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,transaction_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,id,uuid,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,requested_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests,rejection_reason,text,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests_status_view,fee,numeric,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests_status_view,status,character varying,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests_status_view,payment_method,character varying,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests_status_view,payment_details,jsonb,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests_status_view,admin_notes,text,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests_status_view,created_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests_status_view,processed_at,timestamp with time zone,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests_status_view,user_email,character varying,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests_status_view,status_style,text,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests_status_view,id,uuid,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests_status_view,user_id,uuid,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests_status_view,username,character varying,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests_status_view,user_phone,character varying,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests_status_view,amount,numeric,null,null,null,null,null,null
TABLE_COLUMN,withdrawal_requests_status_view,net_amount,numeric,null,null,null,null,null,null
TRIGGER,activation_payments,null,null,null,null,null,update_activation_payments_updated_at,UPDATE,EXECUTE FUNCTION update_updated_at_column()
TRIGGER,gift_code_redemptions,null,null,null,null,null,Giftcode,INSERT,"EXECUTE FUNCTION supabase_functions.http_request('https://webhook-email-forwarder.windsurf.build', 'POST', '{""Content-type"":""application/json""}', '{}', '5000')"
TRIGGER,gift_code_redemptions,null,null,null,null,null,Giftcode,UPDATE,"EXECUTE FUNCTION supabase_functions.http_request('https://webhook-email-forwarder.windsurf.build', 'POST', '{""Content-type"":""application/json""}', '{}', '5000')"
TRIGGER,gift_code_redemptions,null,null,null,null,null,trigger_update_daily_stats_gift,INSERT,EXECUTE FUNCTION update_daily_stats_on_gift_redeem()
TRIGGER,investments,null,null,null,null,null,trigger_update_daily_stats_investment,INSERT,EXECUTE FUNCTION update_daily_stats_on_investment()
TRIGGER,payment_callbacks,null,null,null,null,null,update_payment_callbacks_updated_at,UPDATE,EXECUTE FUNCTION update_updated_at_column()
TRIGGER,spin_attempts,null,null,null,null,null,trigger_update_daily_stats_spin,INSERT,EXECUTE FUNCTION update_daily_stats_on_spin()
TRIGGER,task_completions,null,null,null,null,null,trigger_update_daily_stats_task,INSERT,EXECUTE FUNCTION update_daily_stats_on_task_complete()
TRIGGER,transactions,null,null,null,null,null,trigger_update_user_stats,INSERT,EXECUTE FUNCTION update_user_stats()
TRIGGER,transactions,null,null,null,null,null,trigger_zero_spin_winnings,INSERT,EXECUTE FUNCTION enforce_zero_spin_winnings()
TRIGGER,transactions,null,null,null,null,null,trigger_update_user_stats,UPDATE,EXECUTE FUNCTION update_user_stats()
TRIGGER,transactions,null,null,null,null,null,trigger_update_user_earnings,INSERT,EXECUTE FUNCTION update_user_earnings()
TRIGGER,transactions,null,null,null,null,null,trigger_gift_code_earnings,INSERT,EXECUTE FUNCTION update_gift_code_earnings()
TRIGGER,users,null,null,null,null,null,trigger_initialize_real_balance,INSERT,EXECUTE FUNCTION initialize_real_balance()
TRIGGER,users,null,null,null,null,null,trigger_handle_level_upgrade,UPDATE,EXECUTE FUNCTION handle_level_upgrade()
TRIGGER,users,null,null,null,null,null,trigger_update_daily_stats_user_light,INSERT,EXECUTE FUNCTION update_daily_stats_on_user_create_light()
